type,name,res_id,src,value,fuzzy
error,access_error,0,"You try to bypass an access rule!
(Document type: %s)","Вы пытаетесь нарушить правила доступа!
(Тип модели:%s)",0
error,company.company,0,You can not create recursive companies!,Вы не можете создать взаимоподчинённые организации,0
error,delete_workflow_record,0,You cannot delete a record with a running workflow.,Вы не можете удалять записи с запущенным рабочим процессом.,0
error,delete_xml_record,0,You are not allowed to delete this record.,Вы не можете удалить эту запись.,0
error,domain_validation_record,0,"The value of the field ""%s"" on ""%s"" is not valid according to its domain.","Значение поля ""%s"" на ""%s"" не действует в соответствии с его домена.",0
error,ekd.company.employee.category,0,The name of a party category must be unique by parent!,,0
error,ekd.company.employee.category,0,You can not create recursive categories!,Вы не можете создавать рекурсивные категории!,0
error,ekd.company.employee.category,0,"You can not use "" / "" in name field!",,0
error,ekd.document.head.request,0,Employee as User don't found,,0
error,ekd.document.head.request,0,Manager as User don't found,,0
error,ekd.document.head.request,0,You can not confirm this request on money!,,0
error,ekd.document.payment_term,0,Invalid payment term line!,,0
error,ekd.document.payment_term,0,Payment term missing a remainder line!,,0
error,ekd.document.payment_term.line.delay,0,The code must be unique!,Код должен быть уникальным,0
error,ekd.document.payment_term.line.type,0,The code must be unique!,Код должен быть уникальным,0
error,foreign_model_exist,0,"Could not delete ""%s"" records because they are used on field ""%s"" of ""%s"".","Не удалось удалить ""%s"" записей, поскольку они ссылаются на поле ""%s"" в таблице ""%s"".",0
error,foreign_model_missing,0,"The value of field ""%s"" on ""%s"" doesn't exist.","Значение поля ""%s"" в таблице ""%s"" не существует.",0
error,ir.action.keyword,0,Wrong wizard model!,Неправильный шаблон мастера,0
error,ir.action.report,0,The internal name must be unique by module!,Наименование модуля должно быть уникальным!,0
error,ir.attachment,0,The names of attachments must be unique by record!,Имена вложений должны быть уникальными!,0
error,ir.attachment,0,"You can not create an attachment
in a collection with the name
of an existing child collection!","Вы не можете сохранить вложение
в каталоге с именем
 которое уже существует!",0
error,ir.cron,0,Scheduled action failed,Запланированное действие не удалось выполнить,0
error,ir.cron,0,"The following action failed to execute properly: ""%s""
 Traceback: 

%s
","Следующие операции не смогли выполниться должным образом: ""%s""
 Сообщение отладчика:

%s",0
error,ir.lang,0,Invalid Grouping!,Неверное Группировка!,0
error,ir.lang,0,The date format is not valid!,Неправильный формат даты!,0
error,ir.lang,0,decimal_point and thousands_sep must be different!,Десятичный разделитель и Разделитель тысяч должны быть разными!,0
error,ir.model,0,The model must be unique!,Модель должна быть уникальным!,0
error,ir.model.access,0,Only one record by model and group is allowed!,Разрешается только одна запись от модели и группы!,0
error,ir.model.access,0,You can not create this kind of document! (%s),Вы не можете создать такой документ! (%s),0
error,ir.model.access,0,You can not delete this document! (%s),Вы не можете удалить этот документ! (%s),0
error,ir.model.access,0,You can not read this document! (%s),Вы не можете прочитать этот документ! (%s),0
error,ir.model.access,0,You can not write in this document! (%s),Вы не можете сохранить документ! (%s),0
error,ir.model.data,0,"The triple (fs_id, module, model) must be unique!","Тройка (fs_id, модуль, модель) должен быть уникальным!",0
error,ir.model.field,0,The field name in model must be unique!,Наименование поля в шаблоне должно быть уникальным!,0
error,ir.module.module,0,"Missing dependencies %s for module ""%s""","Отсутствуют зависимости %s для модуля ""%s""",0
error,ir.module.module,0,The modules you are trying to uninstall depends on installed modules:,"Модулей, которые вы пытаетесь удалить, зависит от установленных модулей:",0
error,ir.module.module,0,The name of the module must be unique!,Наименование модуля должно быть уникальным,0
error,ir.module.module,0,You can not remove a module that is installed or will be installed,"Вы не можете удалить модуль, который установлен или будет установлен",0
error,ir.module.module.dependency,0,Dependency must be unique by module!,Зависимость должно быть уникальным модулем!,0
error,ir.rule.group,0,Global and Default are mutually exclusive!,Глобальные и по умолчанию являются взаимоисключающими!,0
error,ir.sequence,0,Invalid prefix/suffix!,Ошибка в префиксе/суффиксе!,0
error,ir.sequence,0,Missing sequence!,Ошибка в нумерации,0
error,ir.sequence.strict,0,Invalid prefix/suffix!,Ошибка в префиксе/суффиксе!,0
error,ir.sequence.strict,0,Missing sequence!,Ошибка в нумерации,0
error,ir.translation,0,Translation must be unique,Перевод должен быть уникальным,0
error,ir.ui.view,0,Invalid XML for View!,Ошибка в XML просмотре,0
error,read_error,0,"You try to read records that don't exist anymore!
(Document type: %s)","Вы пытаетесь прочитать запись, которой больше не существует!
(Тип модели:%s)",0
error,required_field,0,"The field ""%s"" on ""%s"" is required.","Поле ""%s"" на ""%s"" необходимо.",0
error,required_validation_record,0,"The field ""%s"" on ""%s"" is required.","Поле ""%s"" на ""%s"" необходимо.",0
error,res.group,0,The name of the group must be unique!,Наименование группы должно быть уникальным,0
error,res.user,0,End of period longer than the beginning of the period,Дата окончания меньше чем дата начала! ,0
error,res.user,0,Wrong password!,Не правильный пароль!,0
error,res.user,0,You can not have two users with the same login!,Вы не можете имет двух пользователей с одним именем!,0
error,res.user,0,"You can not remove the root user
as it is used internally for resources
created by the system (updates, module installation, ...)","Вы не можете удалить суперпользователя
как она используется внутри ресурсов
создана система (обновления, установки модуля, ...)",0
error,res.user,0,You can not set a company that is not a child of your main company!,"вы не можете установить учетную организацию, отсутвуют подразделения вашей компании",0
error,size_validation_record,0,"The field ""%s"" on ""%s"" is too long.","Поле ""%s"" в таблице ""%s"" слишком большое.",0
error,webdav.collection,0,The collection name must be unique inside a collection!,Имя каталога должно быть уникальным внутри каталога!,0
error,webdav.collection,0,"You can not create a collection
in a collection with the name of an existing file!","Вы не можете создать каталог
в каталоге с именем существующего файла!",0
error,webdav.collection,0,You can not create recursive collections!,Вы не можете создавать рекурсивные категории!,0
error,workflow,0,No workflow defined!,Процесс не определен!,0
error,workflow.instance,0,No workflow instance defined!,Не определен экземпляр процесса!,0
error,write_error,0,"You try to write on records that don't exist anymore!
(Document type: %s)","Вы пытаетесь сохранить запись, которой больше не существуют!
(Тип модели:%s)",0
error,write_xml_record,0,You are not allowed to modify this record.,Вы не можете изменить эту запись.,0
error,xml_record_desc,0,This record is part of the base configuration.,Эта запись является частью базовой конфиурации.,0
field,"company.company,advance_day",0,Day Advance,День аванса,0
field,"company.company,cao",0,Chief Accountant,Главный бухгалтер,0
field,"company.company,cco",0,Chief Cashier,Главный кассир,0
field,"company.company,ceo",0,Chief Executive Officer,Главный управляющий,0
field,"company.company,ceo2",0,Chief Economic Officer,Зам. главного управляющего,0
field,"company.company,ceo_acts",0,Acts on the basis,Действует на основании,0
field,"company.company,cfo",0,Chief Finance Officer,Управляющий по финансам,0
field,"company.company,childs",0,Children,Подчиненый,0
field,"company.company,cpo",0,Chief Personnel Officer,Управляющий по персоналу,0
field,"company.company,currency",0,Currency,Валюта,0
field,"company.company,employees",0,Employees,Сотрудники,0
field,"company.company,footer",0,Footer,Нижний колонтитул,0
field,"company.company,header",0,Header,Верхний колонтитул,0
field,"company.company,parent",0,Parent,Основной,0
field,"company.company,party",0,Party,Контрагент,0
field,"company.company,pay_day",0,Day Salary,День зарплаты,0
field,"company.company,rec_name",0,Name,Наименование,0
field,"company.employee,children",0,Children of Employee,Дети сотрудника,0
field,"company.employee,company",0,Company,Учет.орг.,0
field,"company.employee,department",0,Department,Отдел и Структура Компании,0
field,"company.employee,dismissal_date",0,Date dismissal,Дата увольнения,0
field,"company.employee,education",0,Education,Образование,0
field,"company.employee,educations",0,Educations,Образования,0
field,"company.employee,experience",0,Work Experience,Опыт работы (Стаж),0
field,"company.employee,fluro_date",0,Date Flyurografiya,Дата флюрографии,0
field,"company.employee,gender",0,Gender,Пол,0
field,"company.employee,job_function",0,Officer position,Должность,0
field,"company.employee,marital",0,Marital Status,Семейное положение,0
field,"company.employee,medical_date",0,Date of medical review,Дата мед. осмотра,0
field,"company.employee,party",0,Person,Контрагент,0
field,"company.employee,pension_number",0,Pension Number,Пенсионный номер,0
field,"company.employee,peripatetic",0,Peripatetic,Внештатный,0
field,"company.employee,personal_account",0,Personal Accounts,Лицевой счет,0
field,"company.employee,photo",0,Photo,Фото,0
field,"company.employee,prof_education",0,Profession Education,Профессия,0
field,"company.employee,properties",0,Advanced Properties,Дополнительные свойства,0
field,"company.employee,rec_name",0,Name,Наименование,0
field,"company.employee,social_number",0,Social Number,Номер мед.полиса,0
field,"company.employee,starting_date",0,Starting Date,Работает с,0
field,"company.employee,state",0,State,Состояние,0
field,"company.employee,uid_employee",0,UID Officer,Табельный номер,0
field,"company.employee.children,birthday",0,Birthday,День рождения,0
field,"company.employee.children,employee",0,Employee,Сотрудник,0
field,"company.employee.children,gender",0,Gender,Пол,0
field,"company.employee.children,name",0,Full Name,Полное наименование,0
field,"company.employee.children,place",0,Place of Study,Место учёбы,0
field,"company.employee.children,rec_name",0,Name,Наименование,0
field,"company.employee.education,date_end",0,End date,Дата окончания,0
field,"company.employee.education,date_start",0,Start date,Дата начала,0
field,"company.employee.education,employee",0,Employee,Сотрудник,0
field,"company.employee.education,name",0,Education Name,Наименование образовательного учреждения,0
field,"company.employee.education,prof_education",0,Profession Education,Профессия,0
field,"company.employee.education,rec_name",0,Name,Наименование,0
field,"company.employee.experience,company",0,Company,Учетные организации,0
field,"company.employee.experience,date_end",0,End date,Дата окончания,0
field,"company.employee.experience,date_start",0,Start date,Дата начала,0
field,"company.employee.experience,employee",0,Employee,Сотрудник,0
field,"company.employee.experience,function",0,Function,Функция,0
field,"company.employee.experience,rec_name",0,Name,Наименование,0
field,"company.employee.properties,active",0,Active,Действующий,0
field,"company.employee.properties,employee",0,Employee,Сотрудник,0
field,"company.employee.properties,key",0,Type value,Тип значения,0
field,"company.employee.properties,rec_name",0,Name,Наименование,0
field,"company.employee.properties,value",0,Value,Значение,0
field,"company.job_function,company",0,Company,Учетные организации,0
field,"company.job_function,name",0,Name,Наименование,0
field,"company.job_function,note",0,Notes,Комментарии,0
field,"company.job_function,notes",0,Notes,Комментарии,0
field,"company.job_function,pay_period",0,Salary Period,Расчетный период ,0
field,"company.job_function,premium",0,Premium,Премия,0
field,"company.job_function,rec_name",0,Name,Наименование,0
field,"company.job_function,salary",0,Salary,Оклад,0
field,"company.job_function,shortname",0,Short Name,Кратко,0
field,"company.job_function,type_timesheet",0,Type Timesheet,Тип ,0
field,"ekd.company.department,active",0,Active,Действующий,0
field,"ekd.company.department,as_stock",0,As Stock,Как Склад,0
field,"ekd.company.department,chief",0,Chief of Division,Начальник подразделения,0
field,"ekd.company.department,childs",0,Subdivision,Подчиненные подразделения,0
field,"ekd.company.department,code",0,Code,Код подразделения,0
field,"ekd.company.department,company",0,Company,Учет.орг.,0
field,"ekd.company.department,employees",0,Employees of department,Сотрудники подразделения,0
field,"ekd.company.department,end_date",0,Date End,Дата окончания,0
field,"ekd.company.department,name",0,Name,Наименование,0
field,"ekd.company.department,note",0,Note,Комментарий,0
field,"ekd.company.department,parent",0,Parent,Основной,0
field,"ekd.company.department,rec_name",0,Name,Наименование,0
field,"ekd.company.department,shortname",0,ShortName,Кратко,0
field,"ekd.company.department,start_date",0,Date Start,Дата начала,0
field,"ekd.company.department,state",0,State,Статус,0
field,"ekd.company.department,type_department",0,Type,Тип подразделения,0
field,"ekd.company.department.stock,department",0,Department,Отдел и Структура Компании,0
field,"ekd.company.department.stock,rec_name",0,Name,Наименование,0
field,"ekd.company.employee.account,active",0,Active,Действующий,0
field,"ekd.company.employee.account,employee",0,Employee,Сотрудник,0
field,"ekd.company.employee.account,rec_name",0,Name,Наименование,0
field,"ekd.company.employee.account,staff_list",0,Staff list,Штатное расписание,0
field,"ekd.company.employee.account,state",0,State,Состояние,0
field,"ekd.company.employee.account,work_rate",0,Number of bets,Кол-во ставок,0
field,"ekd.company.employee.category,active",0,Active,Действующий,0
field,"ekd.company.employee.category,childs",0,Children,Подчиненый,0
field,"ekd.company.employee.category,name",0,Name,Наименование,0
field,"ekd.company.employee.category,parent",0,Parent,Основной,0
field,"ekd.company.employee.category,rec_name",0,Name,Наименование,0
field,"ekd.company.employee.category,shortname",0,ShortName,Кратко,0
field,"ekd.company.job_function,company",0,Company,Учет.орг.,0
field,"ekd.company.job_function,name",0,Name,Наименование,0
field,"ekd.company.job_function,note",0,Note,Комментарий,0
field,"ekd.company.job_function,pay_period",0,Salary Period,Расчетный период ,0
field,"ekd.company.job_function,premium",0,Premium,Премия,0
field,"ekd.company.job_function,rec_name",0,Name,Наименование,0
field,"ekd.company.job_function,salary",0,Salary,Расчет заработной платы сотрудников,0
field,"ekd.company.job_function,shortname",0,Short Name,Кратко,0
field,"ekd.company.job_function,type_timesheet",0,Type Timesheet,Тип ,0
field,"ekd.company.staff,active",0,Active,Действующий,0
field,"ekd.company.staff,company",0,Company,Учет.орг.,0
field,"ekd.company.staff,end_date",0,End Date,Дата окончания,0
field,"ekd.company.staff,line",0,Lines,Строки,0
field,"ekd.company.staff,name",0,Name,Наименование,0
field,"ekd.company.staff,rec_name",0,Name,Наименование,0
field,"ekd.company.staff,start_date",0,Start Date,Дата начала,0
field,"ekd.company.staff,state",0,State,Статус,0
field,"ekd.company.staff_list,active",0,Active,Действующий,0
field,"ekd.company.staff_list,category",0,Category,Категории,0
field,"ekd.company.staff_list,company",0,Company,Учет.орг.,0
field,"ekd.company.staff_list,department",0,Department,Отдел и Структура Компании,0
field,"ekd.company.staff_list,end_date",0,End Date,Дата окончания,0
field,"ekd.company.staff_list,free_rate",0,Free of bets,Свобод. ставки,0
field,"ekd.company.staff_list,job_function",0,Job function,Должность,0
field,"ekd.company.staff_list,name",0,Name,Наименование,0
field,"ekd.company.staff_list,note",0,Note,Комментарий,0
field,"ekd.company.staff_list,payroll",0,Payroll,,0
field,"ekd.company.staff_list,personal",0,Employee,Сотрудник,0
field,"ekd.company.staff_list,rate_payroll",0,Rate payroll,,0
field,"ekd.company.staff_list,rec_name",0,Name,Наименование,0
field,"ekd.company.staff_list,regular",0,Regular appointment,,0
field,"ekd.company.staff_list,staff",0,Staff list,Штатное расписание,0
field,"ekd.company.staff_list,start_date",0,Start Date,Дата начала,0
field,"ekd.company.staff_list,state",0,State,Статус,0
field,"ekd.company.staff_list,time_management",0,Time management,,0
field,"ekd.company.staff_list,work_rate",0,Number of bets,Кол-во ставок,0
field,"ekd.company.staff_list.payroll,coefficient",0,Coefficient,Коэфф.,0
field,"ekd.company.staff_list.payroll,currency",0,Currency,Валюта,0
field,"ekd.company.staff_list.payroll,currency_digits",0,Currency Digits,цифры валюты,0
field,"ekd.company.staff_list.payroll,end_date",0,End Date,Дата окончания,0
field,"ekd.company.staff_list.payroll,name",0,Name,Наименование,0
field,"ekd.company.staff_list.payroll,rate",0,Rate,Ставка,0
field,"ekd.company.staff_list.payroll,rec_name",0,Name,Наименование,0
field,"ekd.company.staff_list.payroll,sequence",0,Sequence,Последовательность,0
field,"ekd.company.staff_list.payroll,staff_list",0,Staff list,Штатное расписание,0
field,"ekd.company.staff_list.payroll,start_date",0,Start Date,Дата начала,0
field,"ekd.company.staff_list.payroll,type_coefficient",0,Type Coefficient,Тип коэфф.,0
field,"ekd.document,active",0,Active,Действующий,0
field,"ekd.document,amount",0,Amount Document,Сумма,0
field,"ekd.document,amount_paid",0,Amount Paid,Оплата,0
field,"ekd.document,amount_payment",0,Amount Payment,Сумма платежа,0
field,"ekd.document,child",0,Child document,,0
field,"ekd.document,company",0,Company,Учет.орг.,0
field,"ekd.document,currency",0,Currency,Валюта,0
field,"ekd.document,currency_digits",0,Currency Digits,цифры валюты,0
field,"ekd.document,date_account",0,Date Account,Учетная дата,0
field,"ekd.document,date_document",0,Date Create,Дата создания,0
field,"ekd.document,deleting",0,Flag Deleting,Флаг удаления,0
field,"ekd.document,direction",0,Direction document,Направление,0
field,"ekd.document,document_base",0,Document Base,Документ основание,0
field,"ekd.document,employee",0,Employee,Сотрудник,0
field,"ekd.document,from_party",0,From partner,От кого,0
field,"ekd.document,id_1c",0,ID import from 1C,,0
field,"ekd.document,lines",0,Lines,Строки,0
field,"ekd.document,model",0,Model,Шаблон,0
field,"ekd.document,model_str",0,Model Name,Наименование шаблона,0
field,"ekd.document,name",0,Description,Описание,0
field,"ekd.document,note",0,Note document,Комментарий,0
field,"ekd.document,number_in",0,Number of incoming,Входящий,0
field,"ekd.document,number_our",0,Number Outgoing,Исходящий,0
field,"ekd.document,parent",0,Parent document,Основной,0
field,"ekd.document,post_date",0,Date Post,Дата отработки,0
field,"ekd.document,rec_name",0,Name,Наименование,0
field,"ekd.document,state",0,State,Статус,0
field,"ekd.document,template",0,Document Name,Документ,0
field,"ekd.document,to_party",0,To partner,Кому,0
field,"ekd.document.bank.statement,balance_end",0,Balance End,"Остаток
на конец",0
field,"ekd.document.bank.statement,balance_start",0,Balance Start,,0
field,"ekd.document.bank.statement,date_end",0,Date End,Дата окончания,0
field,"ekd.document.bank.statement,date_start",0,Date Start,Дата начала,0
field,"ekd.document.bank.statement,document",0,Document,Документ,0
field,"ekd.document.bank.statement,documents",0,Lines imported,,0
field,"ekd.document.bank.statement,from_bank",0,From Bank Account,,0
field,"ekd.document.bank.statement,number_doc",0,Number Document,Номер,0
field,"ekd.document.bank.statement,rec_name",0,Name,Наименование,0
field,"ekd.document.bank.statement,state_doc",0,State,Статус,0
field,"ekd.document.bank.statement,template_bank",0,Document Name,Документ,0
field,"ekd.document.bank.statement,turnover_expence",0,Expense,Расходный,0
field,"ekd.document.bank.statement,turnover_expense",0,Expense,Расходный,0
field,"ekd.document.bank.statement,turnover_income",0,Income,Приход,0
field,"ekd.document.head.advancecash,advance_lines",0,Lines Advance,Строки отчета,0
field,"ekd.document.head.advancecash,amount_advance",0,Total Advanced,,0
field,"ekd.document.head.advancecash,date_report",0,Date of report,,0
field,"ekd.document.head.advancecash,document",0,Document,Документ,0
field,"ekd.document.head.advancecash,document_name",0,Document Name,Документ,0
field,"ekd.document.head.advancecash,document_ref",0,Base,Основание,0
field,"ekd.document.head.advancecash,employee",0,Employee,Сотрудник,0
field,"ekd.document.head.advancecash,lines",0,Lines Advance,Строки Отчета,0
field,"ekd.document.head.advancecash,rec_name",0,Name,Наименование,0
field,"ekd.document.head.advancecash,state_doc",0,State,Статус,0
field,"ekd.document.head.advancecash,template_advance",0,Document,Документ,0
field,"ekd.document.head.bank,add_options",0,Add options,,0
field,"ekd.document.head.bank,content",0,Content payment,,0
field,"ekd.document.head.bank,deleting",0,Flag deleting,Флаг удаления,0
field,"ekd.document.head.bank,document",0,Document,Документ,0
field,"ekd.document.head.bank,document_base",0,Document Base,Документ основание,0
field,"ekd.document.head.bank,document_base_ref",0,Document Base,Документ основание,0
field,"ekd.document.head.bank,from_bank",0,From Bank Account,,0
field,"ekd.document.head.bank,kbk_indicator",0,KBK,,0
field,"ekd.document.head.bank,kind_payment_tax",0,Payment Details,,0
field,"ekd.document.head.bank,lines_payment",0,Line Spec Amounts,,0
field,"ekd.document.head.bank,number_doc",0,Number Document,Номер,0
field,"ekd.document.head.bank,number_doc_base_tax",0,Number and date,,0
field,"ekd.document.head.bank,okato_indicator",0,OKATO,,0
field,"ekd.document.head.bank,payment_details_tax",0,Payment Details,,0
field,"ekd.document.head.bank,percent_vat",0,Percentage of VAT,НДС,0
field,"ekd.document.head.bank,pole_code",0,Code,Код,0
field,"ekd.document.head.bank,pole_detail",0,Details of payment,,0
field,"ekd.document.head.bank,pole_maturity",0,Maturity,,0
field,"ekd.document.head.bank,pole_order",0,Order of payments,,0
field,"ekd.document.head.bank,pole_reserve",0,Backing field,,0
field,"ekd.document.head.bank,pole_type",0,Payment Type,тип платежа,0
field,"ekd.document.head.bank,rec_name",0,Name,Наименование,0
field,"ekd.document.head.bank,state_doc",0,State,Статус,0
field,"ekd.document.head.bank,status_payer_tax",0,Status Payer,,0
field,"ekd.document.head.bank,tax_period",0,Tax period,,0
field,"ekd.document.head.bank,template_bank",0,Document Name,Документ,0
field,"ekd.document.head.bank,to_bank",0,To Bank Account,,0
field,"ekd.document.head.bank,type_reference",0,Type of payment,Тип платежа,0
field,"ekd.document.head.bank,type_transaction",0,Type Transaction,Тип,0
field,"ekd.document.head.cash,cash_account_txt",0,Cash Account,Кассовый счет,0
field,"ekd.document.head.cash,corr_account_txt",0,Corr. Account,Корр. счет,0
field,"ekd.document.head.cash,deleting",0,Flag deleting,Флаг удаления,0
field,"ekd.document.head.cash,document",0,Document,Документ,0
field,"ekd.document.head.cash,document_base_ref",0,Document Base,Документ основание,0
field,"ekd.document.head.cash,expense",0,expense,Расход,0
field,"ekd.document.head.cash,from_to_party",0,From or To Party,От кого или кому,0
field,"ekd.document.head.cash,income",0,Income,Приход,0
field,"ekd.document.head.cash,lines_payment",0,Line Spec Amounts,,0
field,"ekd.document.head.cash,note_cash",0,Note,Комментарий,0
field,"ekd.document.head.cash,rec_name",0,Name,Наименование,0
field,"ekd.document.head.cash,state_doc",0,State,Статус,0
field,"ekd.document.head.cash,template_cash",0,Document Name,Документ,0
field,"ekd.document.head.cash,type_transaction",0,Type Transaction,Тип,0
field,"ekd.document.head.invoice,amount_doc",0,Amount,Сумма,0
field,"ekd.document.head.invoice,amount_tax",0,Amount Tax,Налог,0
field,"ekd.document.head.invoice,currency",0,Currency,Валюта,0
field,"ekd.document.head.invoice,currency_digits",0,Currency Digits,цифры валюты,0
field,"ekd.document.head.invoice,deleting",0,Flag deleting,Флаг удаления,0
field,"ekd.document.head.invoice,direct_document",0,Direct Document,Направление,0
field,"ekd.document.head.invoice,document",0,Document,Документ,0
field,"ekd.document.head.invoice,form_payment",0,Form of payment,Форма типа платежа,0
field,"ekd.document.head.invoice,from_to_party",0,Party,Контрагенты,0
field,"ekd.document.head.invoice,kind_payment",0,Kind of payment,Тип срока платежа,0
field,"ekd.document.head.invoice,lines",0,Lines,Строки,0
field,"ekd.document.head.invoice,number_doc",0,Number Document,Номер,0
field,"ekd.document.head.invoice,payment_term",0,Payment Term,Срок платежа,0
field,"ekd.document.head.invoice,rec_name",0,Name,Наименование,0
field,"ekd.document.head.invoice,state_doc",0,State,Статус,0
field,"ekd.document.head.invoice,template_invoice",0,Document Name,Документ,0
field,"ekd.document.head.invoice,type_product",0,Type Product,Тип ТМЦ,0
field,"ekd.document.head.invoice,type_tax",0,Type Compute Tax,Тип расчета налога,0
field,"ekd.document.head.invoice_goods,amount_doc",0,Amount,Сумма,0
field,"ekd.document.head.invoice_goods,amount_tax",0,Amount Tax,Налог,0
field,"ekd.document.head.invoice_goods,currency",0,Currency,Валюта,0
field,"ekd.document.head.invoice_goods,currency_digits",0,Currency Digits,цифры валюты,0
field,"ekd.document.head.invoice_goods,deleting",0,Flag deleting,Флаг удаления,0
field,"ekd.document.head.invoice_goods,direct_document",0,Direct Document,Направление,0
field,"ekd.document.head.invoice_goods,document",0,Document,Документ,0
field,"ekd.document.head.invoice_goods,from_party_fnc",0,From Party,От кого,0
field,"ekd.document.head.invoice_goods,from_to_party",0,Party,Контрагенты,0
field,"ekd.document.head.invoice_goods,lines",0,Lines,Строки,0
field,"ekd.document.head.invoice_goods,number_doc",0,Number,номер,0
field,"ekd.document.head.invoice_goods,rec_name",0,Name,Наименование,0
field,"ekd.document.head.invoice_goods,state_doc",0,State,Статус,0
field,"ekd.document.head.invoice_goods,template_invoice",0,Name,Наименование,0
field,"ekd.document.head.invoice_goods,to_party_fnc",0,To Party,Кому,0
field,"ekd.document.head.invoice_goods,type_product",0,Type Product,Тип ТМЦ,0
field,"ekd.document.head.invoice_goods,type_tax",0,Type Compute Tax,Тип расчета,0
field,"ekd.document.head.invoice_tax,amount_doc",0,Amount,Сумма,0
field,"ekd.document.head.invoice_tax,amount_tax",0,Amount Tax,Налог,0
field,"ekd.document.head.invoice_tax,currency",0,Currency,Валюта,0
field,"ekd.document.head.invoice_tax,currency_digits",0,Currency Digits,цифры валюты,0
field,"ekd.document.head.invoice_tax,deleting",0,Flag deleting,Флаг удаления,0
field,"ekd.document.head.invoice_tax,direct_document",0,Direct Document,Направление,0
field,"ekd.document.head.invoice_tax,document",0,Document,Документ,0
field,"ekd.document.head.invoice_tax,from_to_party",0,Party,Контрагенты,0
field,"ekd.document.head.invoice_tax,lines",0,Lines,Строки,0
field,"ekd.document.head.invoice_tax,number_doc",0,Number,номер,0
field,"ekd.document.head.invoice_tax,rec_name",0,Name,Наименование,0
field,"ekd.document.head.invoice_tax,state_doc",0,State,Статус,0
field,"ekd.document.head.invoice_tax,template_invoice",0,Name,Наименование,0
field,"ekd.document.head.invoice_tax,type_tax",0,Type Compute Tax,Тип расчета налога,0
field,"ekd.document.head.letter,description",0,Text Letter,Текст письма,0
field,"ekd.document.head.letter,document",0,Document,Документ,0
field,"ekd.document.head.letter,rec_name",0,Name,Наименование,0
field,"ekd.document.head.order,description",0,Text Order,Текст Приказа,0
field,"ekd.document.head.order,document",0,Document,Документ,0
field,"ekd.document.head.order,rec_name",0,Name,Наименование,0
field,"ekd.document.head.request,amount_balance",0,Balance,"Остаток 
на начало",0
field,"ekd.document.head.request,amount_received",0,Total Received,Всего получено,0
field,"ekd.document.head.request,amount_request",0,Total Request,Всего по заявке,0
field,"ekd.document.head.request,currency_digits",0,Currency Digits,цифры валюты,0
field,"ekd.document.head.request,date_issued",0,Date of issue,Дата выдача,0
field,"ekd.document.head.request,document",0,Document,Документ,0
field,"ekd.document.head.request,document_name",0,Document Name,Документ,0
field,"ekd.document.head.request,document_ref",0,Base,Основание,0
field,"ekd.document.head.request,invoice_ref",0,Invoice,Счет,0
field,"ekd.document.head.request,lines",0,Lines Request,Строки заявки,0
field,"ekd.document.head.request,manager",0,Manager to confirm,Подтверждающее лицо,0
field,"ekd.document.head.request,rec_name",0,Name,Наименование,0
field,"ekd.document.head.request,recipient",0,Recipient,Получатель,0
field,"ekd.document.head.request,state_doc",0,State,Статус,0
field,"ekd.document.head.request,template_request",0,Document,Документ,0
field,"ekd.document.head.request,type_request",0,Type request,Тип,0
field,"ekd.document.line.advancecash,advance",0,Document advance Head,,0
field,"ekd.document.line.advancecash,advance_amount",0,Amount Advance,По отчету,0
field,"ekd.document.line.advancecash,amount_advance",0,Amount Advance,По отчету,0
field,"ekd.document.line.advancecash,amount_advance_total",0,Total Advance,Всего по отчету,0
field,"ekd.document.line.advancecash,amount_received",0,Amount Received,Получено,0
field,"ekd.document.line.advancecash,lines_received",0,Line Amount Received,,0
field,"ekd.document.line.advancecash,name",0,Description,Описание,0
field,"ekd.document.line.advancecash,name_advance",0,Description,Описание,0
field,"ekd.document.line.advancecash,rec_name",0,Name,Наименование,0
field,"ekd.document.line.advancecash,requestcash",0,Document Request,Заявка,0
field,"ekd.document.line.advancecash,state",0,State,Статус,0
field,"ekd.document.line.advancecash,state_advance",0,State,Статус,0
field,"ekd.document.line.advancecash.amounts,advance",0,Document advance Head,,0
field,"ekd.document.line.advancecash.amounts,advance_line",0,Document line advance,,0
field,"ekd.document.line.advancecash.amounts,amount_advance",0,Amount Advance,По отчету,0
field,"ekd.document.line.advancecash.amounts,balance",0,Balance Amount,Остаток,0
field,"ekd.document.line.advancecash.amounts,name",0,Description,Описание,0
field,"ekd.document.line.advancecash.amounts,product",0,Product,ТМЦ,0
field,"ekd.document.line.advancecash.amounts,quantity",0,Quantity,Кол-во,0
field,"ekd.document.line.advancecash.amounts,rec_name",0,Name,Наименование,0
field,"ekd.document.line.advancecash.amounts,unit_digits",0,Unit Digits,цифры ед.изм.,0
field,"ekd.document.line.advancecash.amounts,unit_price",0,Price Unit,Цена за ед.,0
field,"ekd.document.line.advancecash.amounts,uom",0,Unit,Ед.изм.,0
field,"ekd.document.line.payment,amount_payment",0,Amount Payment,Сумма платежа,0
field,"ekd.document.line.payment,doc_base",0,Document Base,Документ основание,0
field,"ekd.document.line.payment,doc_payment",0,Document Payment,,0
field,"ekd.document.line.payment,line_ref",0,Ref.,Ссылка,0
field,"ekd.document.line.payment,line_request",0,Line Request of money,Строка заявки,0
